OBJECTID,x,y,ok0,max,max_timestamp
1,114.543874,22.48969,1,33,1557546238
1,114.043874,22.74969,1,1629,1557547508
1,113.763874,22.64969,0,1,1556444711
1,114.283874,22.60969,0,21,1556444712
1,114.043874,22.68969,1,1664,1557547225
1,113.903874,22.46969,1,212,1557546252
1,113.823874,22.70969,1,3096,1557547229
1,114.503874,22.54969,1,143,1556444724
1,114.263874,22.62969,0,1,1556444982
1,114.403874,22.66969,0,7,1556445585
1,114.343874,22.60969,1,133,1557546269
1,114.263874,22.70969,1,1634,1557546276
1,113.763874,22.40969,0,0,1556450396
1,114.283874,22.64969,0,22,1556443757
1,114.363874,22.76969,1,877,1557546281
1,114.503874,22.46969,0,0,1556450401
1,114.003874,22.66969,1,2603,1557547264
1,113.803874,22.54969,0,1,1556443769
1,114.023874,22.72969,1,1952,1556444352
1,114.543874,22.56969,1,44,1557547562
1,113.923874,22.70969,1,738,1557547789
1,114.023874,22.56969,1,455,1557547296
1,113.843874,22.64969,1,1525,1557546326
1,113.863874,22.36969,0,0,1556450403
1,113.983874,22.70969,1,1433,1557547598
1,113.803874,22.58969,0,1,1556445037
1,114.483874,22.54969,1,85,1556444808
1,114.143874,22.64969,1,1120,1556443805
1,114.423874,22.56969,0,0,1556450124
1,114.483874,22.56969,1,127,1557547607
1,113.943874,22.66969,1,1342,1557546346
1,113.843874,22.40969,0,1,1556444396
1,113.903874,22.74969,1,1733,1557547612
1,113.883874,22.48969,1,420,1556444399
1,113.803874,22.38969,0,1,1556446551
1,113.963874,22.74969,1,481,1557546355
1,113.903874,22.84969,0,3,1556443849
1,114.603874,22.64969,0,1,1556445591
1,113.743874,22.72969,0,1,1556446652
1,114.323874,22.60969,1,402,1557546376
1,113.863874,22.34969,0,0,1556450406
1,114.243874,22.64969,1,1274,1556444412
1,114.243874,22.74969,1,1701,1556445109
1,113.823874,22.52969,0,0,1556449165
1,114.583874,22.52969,0,0,1556450409
1,114.363874,22.60969,1,83,1556444838
1,114.083874,22.70969,1,1782,1557547692
1,114.343874,22.80969,1,388,1557547702
1,114.223874,22.60969,1,593,1557547711
1,114.243874,22.54969,1,625,1557548889
1,113.843874,22.42969,0,1,1556443889
1,114.063874,22.60969,1,1806,1557547452
1,113.783874,22.72969,1,1519,1557547454
1,113.923874,22.66969,1,2079,1557546481
1,114.343874,22.72969,1,321,1556443901
1,113.983874,22.54969,1,1863,1557547460
1,113.943874,22.74969,1,1117,1557546487
1,114.163874,22.64969,1,781,1556444873
1,113.843874,22.46969,0,0,1556450130
1,114.523874,22.60969,1,194,1557546503
1,114.383874,22.72969,1,942,1556445161
1,114.523874,22.58969,1,220,1557548893
1,114.003874,22.72969,1,909,1557547795
1,113.883874,22.56969,1,3437,1557547803
1,114.563874,22.62969,0,0,1556449170
1,114.383874,22.64969,0,0,1556455367
1,114.603874,22.54969,0,11,1556443930
1,114.083874,22.60969,1,370,1557546552
1,113.843874,22.56969,1,161,1557547822
1,114.303874,22.70969,1,1090,1556444907
1,114.063874,22.50969,1,990,1556443947
1,114.103874,22.72969,1,1414,1557547539
1,114.023874,22.54969,1,2196,1556444854
1,113.763874,22.60969,0,1,1556447667
1,113.963874,22.80969,1,495,1557546583
1,114.383874,22.74969,1,1666,1557547855
1,114.323874,22.80969,1,263,1557547575
1,113.983874,22.58969,1,1261,1556445714
1,114.303874,22.56969,0,16,1556444947
1,114.623874,22.54969,0,8,1556443987
1,113.943874,22.58969,1,1675,1556445230
1,113.963874,22.56969,1,1825,1556444952
1,113.943874,22.78969,1,1406,1556445436
1,114.483874,22.64969,0,5,1556444960
1,114.003874,22.60969,1,697,1556445242
1,113.763874,22.70969,1,96,1557547627
1,113.783874,22.48969,0,1,1556445249
1,113.843874,22.48969,0,21,1556444970
1,113.823874,22.40969,0,0,1556450419
1,114.423874,22.62969,1,738,1556445724
1,114.303874,22.76969,1,1556,1556444018
1,114.483874,22.60969,1,294,1557546668
1,114.463874,22.66969,0,0,1556455396
1,113.943874,22.68969,1,3088,1557546676
1,114.123874,22.56969,1,2982,1557547653
1,113.723874,22.68969,0,1,1556444867
1,114.523874,22.56969,0,13,1556444045
1,113.723874,22.66969,0,1,1556448539
1,113.803874,22.52969,0,0,1556450426
1,113.863874,22.60969,1,3313,1557547955
1,114.263874,22.68969,1,952,1557547965
1,114.323874,22.76969,1,1791,1557547679
1,114.383874,22.62969,0,12,1556445025
1,113.883874,22.82969,1,795,1557548897
1,114.603874,22.62969,0,1,1556449672
1,113.983874,22.52969,1,718,1556445337
1,113.923874,22.60969,1,112,1556445757
1,113.883874,22.54969,1,582,1557547998
1,114.103874,22.60969,1,1159,1557548000
1,114.483874,22.46969,0,0,1556450432
1,114.383874,22.60969,1,63,1557546741
1,113.823874,22.62969,1,547,1556444527
1,113.883874,22.60969,1,1827,1557547726
1,113.863874,22.70969,1,1347,1557548022
1,113.903874,22.54969,1,1472,1556446675
1,113.763874,22.48969,0,0,1556450440
1,114.163874,22.62969,1,1884,1557547743
1,113.983874,22.62969,1,480,1556445795
1,113.903874,22.82969,1,225,1557548040
1,113.843874,22.68969,1,2357,1556445799
1,114.003874,22.62969,1,186,1556446150
1,113.963874,22.54969,1,3161,1556445872
1,113.843874,22.50969,1,91,1556445815
1,114.403874,22.58969,0,0,1556450445
1,113.843874,22.34969,0,0,1556450452
1,114.543874,22.54969,0,25,1556444584
1,114.463874,22.62969,1,99,1557548115
1,114.023874,22.74969,1,2008,1557546854
1,114.563874,22.60969,1,47,1556445550
1,113.703874,22.50969,0,0,1556450457
1,114.063874,22.62969,1,3094,1557547839
1,113.983874,22.60969,1,322,1557547842
1,113.723874,22.42969,0,0,1556450178
1,113.723874,22.44969,0,0,1556449218
1,114.163874,22.66969,1,841,1556445888
1,114.543874,22.50969,0,2,1556444928
1,113.703874,22.70969,0,1,1556448497
1,114.523874,22.46969,0,3,1556446172
1,114.423874,22.68969,1,166,1557548141
1,113.723874,22.50969,0,0,1556450182
1,114.303874,22.68969,1,1060,1556445616
1,113.943874,22.70969,1,496,1557547863
1,113.923874,22.78969,1,1781,1556445904
1,113.823874,22.46969,0,0,1556450464
1,114.403874,22.60969,1,93,1557548157
1,113.903874,22.76969,1,2362,1557548172
1,113.863874,22.48969,0,17,1556444957
1,114.323874,22.58969,1,94,1557547888
1,113.843874,22.70969,1,2954,1557546915
1,113.803874,22.64969,1,47,1557548180
1,114.103874,22.58969,1,589,1557547894
1,114.483874,22.52969,1,54,1556446213
1,114.563874,22.54969,1,33,1557546922
1,113.783874,22.46969,0,0,1556450186
1,113.983874,22.50969,0,0,1556449226
1,114.203874,22.58969,1,173,1557547672
1,113.803874,22.46969,0,0,1556450475
1,114.423874,22.58969,0,0,1556449235
1,114.123874,22.70969,1,1593,1557546951
1,114.063874,22.56969,1,2374,1556446807
1,114.383874,22.68969,1,898,1556447097
1,114.483874,22.62969,0,2,1556454810
1,114.263874,22.56969,1,324,1557547938
1,113.863874,22.44969,0,0,1556450479
1,114.083874,22.66969,1,1503,1556447119
1,113.823874,22.34969,0,0,1556449240
1,113.863874,22.76969,1,2657,1557548777
1,113.803874,22.60969,0,1,1556447430
1,113.843874,22.60969,1,2424,1557547691
1,114.283874,22.62969,0,29,1556447158
1,113.963874,22.62969,1,275,1556445918
1,113.943874,22.64969,1,1098,1557548011
1,113.843874,22.82969,1,490,1557547037
1,114.343874,22.58969,0,1,1556448411
1,113.763874,22.66969,0,4,1556445095
1,114.583874,22.48969,0,18,1556446338
1,114.163874,22.58969,1,190,1557547047
1,114.243874,22.62969,1,820,1557547054
1,113.863874,22.74969,1,1778,1557547059
1,114.323874,22.66969,1,456,1557547061
1,113.943874,22.54969,1,3487,1556445114
1,114.143874,22.62969,1,2334,1557547069
1,113.883874,22.44969,0,6,1556445123
1,114.083874,22.72969,1,1438,1556446919
1,113.783874,22.58969,0,6,1556446921
1,113.883874,22.58969,1,3748,1557547804
1,114.303874,22.72969,1,2099,1556446383
1,113.863874,22.52969,0,17,1556446105
1,114.383874,22.66969,1,63,1556446107
1,114.503874,22.58969,1,306,1557547114
1,113.903874,22.66969,1,1008,1556445962
1,114.243874,22.60969,1,464,1557547123
1,114.463874,22.58969,1,52,1557548387
1,113.803874,22.56969,0,1,1556449800
1,113.823874,22.60969,1,131,1556446132
1,113.923874,22.50969,1,2464,1556445172
1,113.883874,22.68969,1,88,1557548106
1,114.543874,22.64969,0,4,1556446418
1,113.963874,22.58969,1,2138,1556446419
1,114.403874,22.72969,1,1180,1556446142
1,114.523874,22.44969,0,0,1556450487
1,114.543874,22.44969,0,0,1556450494
1,114.503874,22.60969,1,153,1557548410
1,114.483874,22.58969,1,415,1557547149
1,114.023874,22.58969,1,159,1556445201
1,114.403874,22.56969,0,0,1556450501
1,114.183874,22.60969,1,450,1557548983
1,113.943874,22.60969,1,174,1556446027
1,114.383874,22.58969,0,0,1556450508
1,113.803874,22.66969,1,1302,1556445227
1,114.463874,22.64969,0,3,1556446190
1,113.763874,22.72969,0,17,1556445237
1,113.883874,22.52969,1,85,1556446042
1,113.743874,22.60969,0,0,1556450512
1,114.263874,22.58969,1,1258,1556447012
1,113.983874,22.56969,1,1262,1557548490
1,114.063874,22.66969,1,3009,1556445260
1,114.223874,22.68969,1,1113,1557548986
1,114.163874,22.60969,1,1492,1557548229
1,114.503874,22.62969,0,3,1556447302
1,113.743874,22.46969,0,0,1556450519
1,114.183874,22.64969,1,1628,1557548526
1,114.043874,22.72969,1,2186,1557548988
1,114.563874,22.64969,0,1,1556446093
1,113.723874,22.46969,0,0,1556449279
1,113.843874,22.26969,0,0,1556449281
1,113.803874,22.50969,0,1,1556446105
1,114.523874,22.48969,0,6,1556446286
1,113.943874,22.72969,1,935,1557548274
1,114.023874,22.52969,1,1569,1556445329
1,114.103874,22.64969,1,1021,1557548566
1,114.283874,22.76969,1,711,1557548582
1,114.283874,22.66969,1,445,1557547321
1,113.843874,22.38969,0,0,1556450529
1,113.783874,22.52969,0,1,1556450531
1,114.403874,22.68969,1,373,1557547330
1,114.023874,22.60969,1,774,1556445359
1,114.023874,22.64969,1,3162,1557547338
1,114.063874,22.70969,1,1776,1556446140
1,114.003874,22.68969,1,3266,1557548325
1,114.563874,22.50969,0,1,1556447399
1,114.103874,22.54969,1,4381,1556447120
1,114.343874,22.68969,1,1704,1557548991
1,113.943874,22.82969,1,58,1556447408
1,113.963874,22.60969,1,144,1556446168
1,113.843874,22.72969,1,3062,1556447411
1,114.343874,22.70969,1,1175,1556446178
1,113.703874,22.48969,0,0,1556450252
1,113.823874,22.78969,1,1906,1557548728
1,113.883874,22.84969,1,34,1556447159
1,113.783874,22.56969,0,7,1556448507
1,113.943874,22.56969,1,1700,1556448788
1,114.503874,22.44969,0,0,1556449292
1,113.903874,22.72969,1,2515,1557548749
1,113.903874,22.78969,1,3138,1556447200
1,113.783874,22.40969,0,0,1556450539
1,113.963874,22.68969,1,1738,1557548761
1,114.203874,22.78969,0,7,1556447207
1,113.703874,22.44969,0,0,1556449299
1,113.823874,22.36969,0,0,1556450548
1,113.843874,22.58969,1,1283,1556446266
1,114.263874,22.74969,1,1764,1557549078
1,114.083874,22.56969,1,1315,1556446289
1,113.963874,22.48969,1,106,1557548756
1,113.903874,22.68969,1,191,1557549046
